species;country;dish;date;germinated;seedling;viable;total
Anemone nemorosa;Britain;A;20/03/2017;0;1;21;25
Anemone nemorosa;Britain;A;27/03/2017;0;1;21;25
Anemone nemorosa;Britain;A;03/04/2017;0;2;21;25
Anemone nemorosa;Britain;A;10/04/2017;0;3;21;25
Anemone nemorosa;Britain;A;17/04/2017;0;1;21;25
Anemone nemorosa;Britain;A;24/04/2017;0;0;21;25
Anemone nemorosa;Britain;A;01/05/2017;0;1;21;25
Anemone nemorosa;Britain;A;08/05/2017;0;0;21;25
Anemone nemorosa;Britain;A;15/05/2017;0;0;21;25
Anemone nemorosa;Britain;A;22/05/2017;0;0;21;25
Anemone nemorosa;Britain;A;29/05/2017;0;0;21;25
Anemone nemorosa;Britain;A;05/06/2017;0;0;21;25
Anemone nemorosa;Britain;B;06/06/2016;0;0;23;25
Anemone nemorosa;Britain;B;13/06/2016;0;0;23;25
Anemone nemorosa;Britain;B;20/06/2016;0;0;23;25
Anemone nemorosa;Britain;B;27/06/2016;0;0;23;25
Anemone nemorosa;Britain;B;04/07/2016;0;0;23;25
Anemone nemorosa;Britain;B;11/07/2016;0;0;23;25
Anemone nemorosa;Britain;B;18/07/2016;0;0;23;25
Anemone nemorosa;Britain;B;25/07/2016;0;0;23;25
Anemone nemorosa;Britain;B;01/08/2016;0;0;23;25
Anemone nemorosa;Britain;B;08/08/2016;0;0;23;25
Anemone nemorosa;Britain;B;15/08/2016;0;0;23;25
Anemone nemorosa;Britain;B;22/08/2016;0;0;23;25
Anemone nemorosa;Britain;B;29/08/2016;0;0;23;25
Anemone nemorosa;Britain;B;05/09/2016;0;0;23;25
Anemone nemorosa;Britain;B;12/09/2016;0;0;23;25
Anemone nemorosa;Britain;B;19/09/2016;0;0;23;25
Anemone nemorosa;Britain;B;26/09/2016;0;0;23;25
Anemone nemorosa;Britain;B;03/10/2016;0;0;23;25
Anemone nemorosa;Britain;B;10/10/2016;0;0;23;25
Anemone nemorosa;Britain;B;17/10/2016;0;0;23;25
Anemone nemorosa;Britain;B;24/10/2016;0;0;23;25
Anemone nemorosa;Britain;B;31/10/2016;0;0;23;25
Anemone nemorosa;Britain;B;07/11/2016;3;0;23;25
Anemone nemorosa;Britain;B;14/11/2016;3;0;23;25
Anemone nemorosa;Britain;B;21/11/2016;6;0;23;25
Anemone nemorosa;Britain;B;28/11/2016;3;0;23;25
Anemone nemorosa;Britain;B;05/12/2016;1;0;23;25
Anemone nemorosa;Britain;B;12/12/2016;0;0;23;25
Anemone nemorosa;Britain;B;19/12/2016;3;0;23;25
Anemone nemorosa;Britain;B;26/12/2016;0;0;23;25
Anemone nemorosa;Britain;B;02/01/2017;1;0;23;25
Anemone nemorosa;Britain;B;09/01/2017;0;0;23;25
Anemone nemorosa;Britain;B;16/01/2017;0;0;23;25
Anemone nemorosa;Britain;B;23/01/2017;0;0;23;25
Anemone nemorosa;Britain;B;30/01/2017;0;0;23;25
Anemone nemorosa;Britain;B;06/02/2017;0;0;23;25
Anemone nemorosa;Britain;B;13/02/2017;0;0;23;25
Anemone nemorosa;Britain;B;20/02/2017;0;0;23;25
Anemone nemorosa;Britain;B;27/02/2017;0;0;23;25
Anemone nemorosa;Britain;B;06/03/2017;0;0;23;25
Anemone nemorosa;Britain;B;13/03/2017;0;2;23;25
Anemone nemorosa;Britain;B;20/03/2017;0;2;23;25
Anemone nemorosa;Britain;B;27/03/2017;0;3;23;25
Anemone nemorosa;Britain;B;03/04/2017;0;1;23;25
Anemone nemorosa;Britain;B;10/04/2017;0;3;23;25
Anemone nemorosa;Britain;B;17/04/2017;0;0;23;25
Anemone nemorosa;Britain;B;24/04/2017;0;0;23;25
Anemone nemorosa;Britain;B;01/05/2017;0;0;23;25
Anemone nemorosa;Britain;B;08/05/2017;0;0;23;25
Anemone nemorosa;Britain;B;15/05/2017;0;0;23;25
Anemone nemorosa;Britain;B;22/05/2017;0;0;23;25
Anemone nemorosa;Britain;B;29/05/2017;0;0;23;25
Anemone nemorosa;Britain;B;05/06/2017;0;0;23;25
Anemone nemorosa;Britain;C;06/06/2016;0;0;20;25
Anemone nemorosa;Britain;C;13/06/2016;0;0;20;25
Anemone nemorosa;Britain;C;20/06/2016;0;0;20;25
Anemone nemorosa;Britain;C;27/06/2016;0;0;20;25
Anemone nemorosa;Britain;C;04/07/2016;0;0;20;25
Anemone nemorosa;Britain;C;11/07/2016;0;0;20;25
Anemone nemorosa;Britain;C;18/07/2016;0;0;20;25
Anemone nemorosa;Britain;C;25/07/2016;0;0;20;25
Anemone nemorosa;Britain;C;01/08/2016;0;0;20;25
Anemone nemorosa;Britain;C;08/08/2016;0;0;20;25
Anemone nemorosa;Britain;C;15/08/2016;0;0;20;25
Anemone nemorosa;Britain;C;22/08/2016;0;0;20;25
Anemone nemorosa;Britain;C;29/08/2016;0;0;20;25
Anemone nemorosa;Britain;C;05/09/2016;0;0;20;25
Anemone nemorosa;Britain;C;12/09/2016;0;0;20;25
Anemone nemorosa;Britain;C;19/09/2016;0;0;20;25
Anemone nemorosa;Britain;C;26/09/2016;0;0;20;25
Anemone nemorosa;Britain;C;03/10/2016;0;0;20;25
Anemone nemorosa;Britain;C;10/10/2016;0;0;20;25
Anemone nemorosa;Britain;C;17/10/2016;0;0;20;25
Anemone nemorosa;Britain;C;24/10/2016;2;0;20;25
Anemone nemorosa;Britain;C;31/10/2016;0;0;20;25
Anemone nemorosa;Britain;C;07/11/2016;2;0;20;25
Anemone nemorosa;Britain;C;14/11/2016;1;0;20;25
Anemone nemorosa;Britain;C;21/11/2016;2;0;20;25
Anemone nemorosa;Britain;C;28/11/2016;0;0;20;25
Anemone nemorosa;Britain;C;05/12/2016;2;0;20;25
Anemone nemorosa;Britain;C;12/12/2016;3;0;20;25
Anemone nemorosa;Britain;C;19/12/2016;2;0;20;25
Anemone nemorosa;Britain;C;26/12/2016;1;0;20;25
Anemone nemorosa;Britain;C;02/01/2017;0;0;20;25
Anemone nemorosa;Britain;C;09/01/2017;0;0;20;25
Anemone nemorosa;Britain;C;16/01/2017;0;0;20;25
Anemone nemorosa;Britain;C;23/01/2017;0;0;20;25
Anemone nemorosa;Britain;C;30/01/2017;0;0;20;25
Anemone nemorosa;Britain;C;06/02/2017;0;0;20;25
Anemone nemorosa;Britain;C;13/02/2017;0;0;20;25
Anemone nemorosa;Britain;C;20/02/2017;0;0;20;25
Anemone nemorosa;Britain;C;27/02/2017;0;0;20;25
Anemone nemorosa;Britain;C;06/03/2017;0;0;20;25
Anemone nemorosa;Britain;C;13/03/2017;0;2;20;25
Anemone nemorosa;Britain;C;20/03/2017;0;3;20;25
Anemone nemorosa;Britain;C;27/03/2017;0;3;20;25
Anemone nemorosa;Britain;C;03/04/2017;0;1;20;25
Anemone nemorosa;Britain;C;10/04/2017;0;1;20;25
Anemone nemorosa;Britain;C;17/04/2017;0;0;20;25
Anemone nemorosa;Britain;C;24/04/2017;0;0;20;25
Anemone nemorosa;Britain;C;01/05/2017;0;1;20;25
Anemone nemorosa;Britain;C;08/05/2017;0;0;20;25
Anemone nemorosa;Britain;C;15/05/2017;0;0;20;25
Anemone nemorosa;Britain;C;22/05/2017;0;0;20;25
Anemone nemorosa;Britain;C;29/05/2017;0;0;20;25
Anemone nemorosa;Britain;C;05/06/2017;0;0;20;25
Anemone nemorosa;Britain;D;06/06/2016;0;0;19;25
Anemone nemorosa;Britain;D;13/06/2016;0;0;19;25
Anemone nemorosa;Britain;D;20/06/2016;0;0;19;25
Anemone nemorosa;Britain;D;27/06/2016;0;0;19;25
Anemone nemorosa;Britain;D;04/07/2016;0;0;19;25
Anemone nemorosa;Britain;D;11/07/2016;0;0;19;25
Anemone nemorosa;Britain;D;18/07/2016;0;0;19;25
Anemone nemorosa;Britain;D;25/07/2016;0;0;19;25
Anemone nemorosa;Britain;D;01/08/2016;0;0;19;25
Anemone nemorosa;Britain;D;08/08/2016;0;0;19;25
Anemone nemorosa;Britain;D;15/08/2016;0;0;19;25
Anemone nemorosa;Britain;D;22/08/2016;0;0;19;25
Anemone nemorosa;Britain;D;29/08/2016;0;0;19;25
Anemone nemorosa;Britain;D;05/09/2016;0;0;19;25
Anemone nemorosa;Britain;D;12/09/2016;0;0;19;25
Anemone nemorosa;Britain;D;19/09/2016;0;0;19;25
Anemone nemorosa;Britain;D;26/09/2016;0;0;19;25
Anemone nemorosa;Britain;D;03/10/2016;0;0;19;25
Anemone nemorosa;Britain;D;10/10/2016;0;0;19;25
Anemone nemorosa;Britain;D;17/10/2016;0;0;19;25
Anemone nemorosa;Britain;D;24/10/2016;0;0;19;25
Anemone nemorosa;Britain;D;31/10/2016;0;0;19;25
Anemone nemorosa;Britain;D;07/11/2016;4;0;19;25
Anemone nemorosa;Britain;D;14/11/2016;3;0;19;25
Anemone nemorosa;Britain;D;21/11/2016;1;0;19;25
Anemone nemorosa;Britain;D;28/11/2016;4;0;19;25
Anemone nemorosa;Britain;D;05/12/2016;3;0;19;25
Anemone nemorosa;Britain;D;12/12/2016;1;0;19;25
Anemone nemorosa;Britain;D;19/12/2016;0;0;19;25
Anemone nemorosa;Britain;D;26/12/2016;0;0;19;25
Anemone nemorosa;Britain;D;02/01/2017;0;0;19;25
Anemone nemorosa;Britain;D;09/01/2017;0;0;19;25
Anemone nemorosa;Britain;D;16/01/2017;0;0;19;25
Anemone nemorosa;Britain;D;23/01/2017;0;0;19;25
Anemone nemorosa;Britain;D;30/01/2017;0;0;19;25
Anemone nemorosa;Britain;D;06/02/2017;0;0;19;25
Anemone nemorosa;Britain;D;13/02/2017;0;0;19;25
Anemone nemorosa;Britain;D;20/02/2017;0;0;19;25
Anemone nemorosa;Britain;D;27/02/2017;0;0;19;25
Anemone nemorosa;Britain;D;06/03/2017;0;0;19;25
Anemone nemorosa;Britain;D;13/03/2017;0;3;19;25
Anemone nemorosa;Britain;D;20/03/2017;0;2;19;25
Anemone nemorosa;Britain;D;27/03/2017;0;0;19;25
Anemone nemorosa;Britain;D;03/04/2017;0;2;19;25
Anemone nemorosa;Britain;D;10/04/2017;0;1;19;25
Anemone nemorosa;Britain;D;17/04/2017;0;1;19;25
Anemone nemorosa;Britain;D;24/04/2017;0;1;19;25
Anemone nemorosa;Britain;D;01/05/2017;0;1;19;25
Anemone nemorosa;Britain;D;08/05/2017;0;2;19;25
Anemone nemorosa;Britain;D;15/05/2017;0;0;19;25
Anemone nemorosa;Britain;D;22/05/2017;0;0;19;25
Anemone nemorosa;Britain;D;29/05/2017;0;0;19;25
Anemone nemorosa;Britain;D;05/06/2017;0;0;19;25
Brachypodium pinnatum;Spain;A;15/08/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;22/08/2016;8;0;13;15
Brachypodium pinnatum;Spain;A;29/08/2016;3;9;13;15
Brachypodium pinnatum;Spain;A;05/09/2016;0;2;13;15
Brachypodium pinnatum;Spain;A;12/09/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;19/09/2016;1;1;13;15
Brachypodium pinnatum;Spain;A;26/09/2016;1;0;13;15
Brachypodium pinnatum;Spain;A;03/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;10/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;17/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;24/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;31/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;07/11/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;14/11/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;21/11/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;28/11/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;05/12/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;12/12/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;19/12/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;26/12/2016;0;0;13;15
Brachypodium pinnatum;Spain;A;02/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;A;09/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;A;16/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;A;23/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;A;30/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;A;06/02/2017;0;0;13;15
Brachypodium pinnatum;Spain;A;13/02/2017;0;0;13;15
Brachypodium pinnatum;Spain;B;15/08/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;22/08/2016;8;1;11;15
Brachypodium pinnatum;Spain;B;29/08/2016;0;6;11;15
Brachypodium pinnatum;Spain;B;05/09/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;12/09/2016;0;1;11;15
Brachypodium pinnatum;Spain;B;19/09/2016;1;0;11;15
Brachypodium pinnatum;Spain;B;26/09/2016;0;1;11;15
Brachypodium pinnatum;Spain;B;03/10/2016;1;0;11;15
Brachypodium pinnatum;Spain;B;10/10/2016;1;0;11;15
Brachypodium pinnatum;Spain;B;17/10/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;24/10/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;31/10/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;07/11/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;14/11/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;21/11/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;28/11/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;05/12/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;12/12/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;19/12/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;26/12/2016;0;0;11;15
Brachypodium pinnatum;Spain;B;02/01/2017;0;0;11;15
Brachypodium pinnatum;Spain;B;09/01/2017;0;0;11;15
Brachypodium pinnatum;Spain;B;16/01/2017;0;0;11;15
Brachypodium pinnatum;Spain;B;23/01/2017;0;0;11;15
Brachypodium pinnatum;Spain;B;30/01/2017;0;0;11;15
Brachypodium pinnatum;Spain;B;06/02/2017;0;0;11;15
Brachypodium pinnatum;Spain;B;13/02/2017;0;0;11;15
Brachypodium pinnatum;Spain;C;15/08/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;22/08/2016;9;2;9;15
Brachypodium pinnatum;Spain;C;29/08/2016;0;7;9;15
Brachypodium pinnatum;Spain;C;05/09/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;12/09/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;19/09/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;26/09/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;03/10/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;10/10/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;17/10/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;24/10/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;31/10/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;07/11/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;14/11/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;21/11/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;28/11/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;05/12/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;12/12/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;19/12/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;26/12/2016;0;0;9;15
Brachypodium pinnatum;Spain;C;02/01/2017;0;0;9;15
Brachypodium pinnatum;Spain;C;09/01/2017;0;0;9;15
Brachypodium pinnatum;Spain;C;16/01/2017;0;0;9;15
Brachypodium pinnatum;Spain;C;23/01/2017;0;0;9;15
Brachypodium pinnatum;Spain;C;30/01/2017;0;0;9;15
Brachypodium pinnatum;Spain;C;06/02/2017;0;0;9;15
Brachypodium pinnatum;Spain;C;13/02/2017;0;0;9;15
Brachypodium pinnatum;Spain;D;15/08/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;22/08/2016;10;1;13;15
Brachypodium pinnatum;Spain;D;29/08/2016;1;10;13;15
Brachypodium pinnatum;Spain;D;05/09/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;12/09/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;19/09/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;26/09/2016;2;0;13;15
Brachypodium pinnatum;Spain;D;03/10/2016;0;2;13;15
Brachypodium pinnatum;Spain;D;10/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;17/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;24/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;31/10/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;07/11/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;14/11/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;21/11/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;28/11/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;05/12/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;12/12/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;19/12/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;26/12/2016;0;0;13;15
Brachypodium pinnatum;Spain;D;02/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;D;09/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;D;16/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;D;23/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;D;30/01/2017;0;0;13;15
Brachypodium pinnatum;Spain;D;06/02/2017;0;0;13;15
Brachypodium pinnatum;Spain;D;13/02/2017;0;0;13;15
Brachypodium sylvaticum;Britain;A;29/08/2016;0;0;14;25
Brachypodium sylvaticum;Britain;A;05/09/2016;0;0;14;25
Brachypodium sylvaticum;Britain;A;12/09/2016;0;0;14;25
Brachypodium sylvaticum;Britain;A;19/09/2016;1;0;14;25
Brachypodium sylvaticum;Britain;A;26/09/2016;0;1;14;25
Brachypodium sylvaticum;Britain;A;03/10/2016;1;0;14;25
Brachypodium sylvaticum;Britain;A;10/10/2016;2;0;14;25
Brachypodium sylvaticum;Britain;A;17/10/2016;1;1;14;25
Brachypodium sylvaticum;Britain;A;24/10/2016;0;0;14;25
Brachypodium sylvaticum;Britain;A;31/10/2016;2;0;14;25
Brachypodium sylvaticum;Britain;A;07/11/2016;2;0;14;25
Brachypodium sylvaticum;Britain;A;14/11/2016;2;0;14;25
Brachypodium sylvaticum;Britain;A;21/11/2016;0;0;14;25
Brachypodium sylvaticum;Britain;A;28/11/2016;1;0;14;25
Brachypodium sylvaticum;Britain;A;05/12/2016;0;0;14;25
Brachypodium sylvaticum;Britain;A;12/12/2016;1;0;14;25
Brachypodium sylvaticum;Britain;A;19/12/2016;0;0;14;25
Brachypodium sylvaticum;Britain;A;26/12/2016;0;0;14;25
Brachypodium sylvaticum;Britain;A;02/01/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;09/01/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;16/01/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;23/01/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;30/01/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;06/02/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;13/02/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;20/02/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;27/02/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;06/03/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;13/03/2017;1;0;14;25
Brachypodium sylvaticum;Britain;A;20/03/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;27/03/2017;0;1;14;25
Brachypodium sylvaticum;Britain;A;03/04/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;10/04/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;17/04/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;24/04/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;01/05/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;08/05/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;15/05/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;22/05/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;29/05/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;05/06/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;12/06/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;19/06/2017;0;0;14;25
Brachypodium sylvaticum;Britain;A;26/06/2017;0;0;14;25
Brachypodium sylvaticum;Britain;B;29/08/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;05/09/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;12/09/2016;1;0;10;25
Brachypodium sylvaticum;Britain;B;19/09/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;26/09/2016;1;0;10;25
Brachypodium sylvaticum;Britain;B;03/10/2016;1;0;10;25
Brachypodium sylvaticum;Britain;B;10/10/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;17/10/2016;1;0;10;25
Brachypodium sylvaticum;Britain;B;24/10/2016;1;0;10;25
Brachypodium sylvaticum;Britain;B;31/10/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;07/11/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;14/11/2016;2;0;10;25
Brachypodium sylvaticum;Britain;B;21/11/2016;1;0;10;25
Brachypodium sylvaticum;Britain;B;28/11/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;05/12/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;12/12/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;19/12/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;26/12/2016;0;0;10;25
Brachypodium sylvaticum;Britain;B;02/01/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;09/01/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;16/01/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;23/01/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;30/01/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;06/02/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;13/02/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;20/02/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;27/02/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;06/03/2017;2;0;10;25
Brachypodium sylvaticum;Britain;B;13/03/2017;0;2;10;25
Brachypodium sylvaticum;Britain;B;20/03/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;27/03/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;03/04/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;10/04/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;17/04/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;24/04/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;01/05/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;08/05/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;15/05/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;22/05/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;29/05/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;05/06/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;12/06/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;19/06/2017;0;0;10;25
Brachypodium sylvaticum;Britain;B;26/06/2017;0;0;10;25
Brachypodium sylvaticum;Britain;C;29/08/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;05/09/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;12/09/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;19/09/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;26/09/2016;1;0;12;25
Brachypodium sylvaticum;Britain;C;03/10/2016;1;1;12;25
Brachypodium sylvaticum;Britain;C;10/10/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;17/10/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;24/10/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;31/10/2016;2;0;12;25
Brachypodium sylvaticum;Britain;C;07/11/2016;4;0;12;25
Brachypodium sylvaticum;Britain;C;14/11/2016;2;0;12;25
Brachypodium sylvaticum;Britain;C;21/11/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;28/11/2016;2;0;12;25
Brachypodium sylvaticum;Britain;C;05/12/2016;0;2;12;25
Brachypodium sylvaticum;Britain;C;12/12/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;19/12/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;26/12/2016;0;0;12;25
Brachypodium sylvaticum;Britain;C;02/01/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;09/01/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;16/01/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;23/01/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;30/01/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;06/02/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;13/02/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;20/02/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;27/02/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;06/03/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;13/03/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;20/03/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;27/03/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;03/04/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;10/04/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;17/04/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;24/04/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;01/05/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;08/05/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;15/05/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;22/05/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;29/05/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;05/06/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;12/06/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;19/06/2017;0;0;12;25
Brachypodium sylvaticum;Britain;C;26/06/2017;0;0;12;25
Brachypodium sylvaticum;Britain;D;29/08/2016;0;0;11;25
Brachypodium sylvaticum;Britain;D;05/09/2016;0;0;11;25
Brachypodium sylvaticum;Britain;D;12/09/2016;0;0;11;25
Brachypodium sylvaticum;Britain;D;19/09/2016;1;0;11;25
Brachypodium sylvaticum;Britain;D;26/09/2016;0;1;11;25
Brachypodium sylvaticum;Britain;D;03/10/2016;1;0;11;25
Brachypodium sylvaticum;Britain;D;10/10/2016;0;1;11;25
Brachypodium sylvaticum;Britain;D;17/10/2016;1;0;11;25
Brachypodium sylvaticum;Britain;D;24/10/2016;1;1;11;25
Brachypodium sylvaticum;Britain;D;31/10/2016;1;0;11;25
Brachypodium sylvaticum;Britain;D;07/11/2016;1;0;11;25
Brachypodium sylvaticum;Britain;D;14/11/2016;2;0;11;25
Brachypodium sylvaticum;Britain;D;21/11/2016;1;1;11;25
Brachypodium sylvaticum;Britain;D;28/11/2016;1;0;11;25
Brachypodium sylvaticum;Britain;D;05/12/2016;1;1;11;25
Brachypodium sylvaticum;Britain;D;12/12/2016;0;0;11;25
Brachypodium sylvaticum;Britain;D;19/12/2016;0;0;11;25
Brachypodium sylvaticum;Britain;D;26/12/2016;0;0;11;25
