species;accession;code;incubator;petridish;total;viable;date;germinated
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;2;25;19;15/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;2;25;19;22/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;2;25;19;29/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;2;25;19;06/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;2;25;19;13/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;2;25;19;19/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;24/09/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;08/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;27/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;09/11/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;04/04/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;11/04/2022;1
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;18/04/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;25/04/2022;2
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;02/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;09/05/2022;1
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;16/05/2022;1
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;23/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;30/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;06/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;13/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;21/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;27/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;04/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;11/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;18/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;25/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;01/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;08/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;15/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;22/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;29/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;06/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;13/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;3;25;19;19/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;24/09/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;08/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;27/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;09/11/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;04/04/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;11/04/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;18/04/2022;1
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;25/04/2022;3
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;02/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;09/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;16/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;23/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;30/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;06/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;13/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;21/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;27/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;04/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;11/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;18/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;25/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;01/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;08/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;15/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;22/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;29/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;06/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;13/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Fellfield;4;25;19;19/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;24/09/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;08/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;27/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;09/11/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;10/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;12/05/2022;4
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;18/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;25/05/2022;1
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;01/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;08/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;15/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;23/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;29/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;06/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;13/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;20/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;27/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;02/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;08/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;16/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;22/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;29/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;07/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;13/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;1;25;24;19/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;24/09/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;08/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;27/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;09/11/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;10/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;12/05/2022;4
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;18/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;25/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;01/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;08/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;15/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;23/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;29/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;06/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;13/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;20/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;27/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;02/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;08/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;16/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;22/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;29/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;07/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;13/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;2;25;21;19/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;24/09/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;08/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;27/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;09/11/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;10/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;12/05/2022;8
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;18/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;25/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;01/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;08/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;15/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;23/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;29/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;06/07/2022;1
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;13/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;20/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;27/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;02/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;08/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;16/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;22/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;29/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;07/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;13/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;3;25;24;19/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;24/09/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;08/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;27/10/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;09/11/2021;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;10/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;12/05/2022;3
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;18/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;25/05/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;01/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;08/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;15/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;23/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;29/06/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;06/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;13/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;20/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;27/07/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;02/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;08/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;16/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;22/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;29/08/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;07/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;13/09/2022;0
Pedicularis pyrenaica;310821-04;310821-04;Snowbed;4;25;21;19/09/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;10/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;24/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;18/10/2021;7
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;05/11/2021;6
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;04/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;11/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;18/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;25/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;02/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;09/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;16/05/2022;1
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;1;25;15;23/05/2022;1
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;2;25;17;10/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;2;25;17;24/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;2;25;17;18/10/2021;15
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;2;25;17;05/11/2021;2
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;10/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;24/09/2021;6
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;18/10/2021;6
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;05/11/2021;6
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;04/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;11/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;18/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;25/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;02/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;09/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;16/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;23/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;30/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;06/06/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;13/06/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;21/06/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;27/06/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;04/07/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;11/07/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;18/07/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;25/07/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;01/08/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;08/08/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;15/08/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;22/08/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;29/08/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;06/09/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;13/09/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;3;25;19;19/09/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;10/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;24/09/2021;5
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;18/10/2021;6
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;05/11/2021;6
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;04/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;11/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;18/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;25/04/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;02/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;09/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;16/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Fellfield;4;25;18;23/05/2022;1
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;1;25;17;10/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;1;25;17;24/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;1;25;17;18/10/2021;7
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;1;25;17;05/11/2021;8
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;1;25;17;10/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;1;25;17;11/05/2022;2
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;2;25;16;10/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;2;25;16;24/09/2021;2
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;2;25;16;18/10/2021;5
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;2;25;16;05/11/2021;5
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;2;25;16;10/05/2022;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;2;25;16;11/05/2022;4
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;3;25;14;10/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;3;25;14;24/09/2021;12
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;3;25;14;18/10/2021;2
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;4;25;14;10/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;4;25;14;24/09/2021;0
Phalacrocarpum oppositifolium;110821-02;110821-02;Snowbed;4;25;14;18/10/2021;14
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;10/09/2021;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;24/09/2021;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;18/10/2021;1
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;05/11/2021;1
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;04/04/2022;1
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;11/04/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;18/04/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;25/04/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;02/05/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;09/05/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;16/05/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;23/05/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;30/05/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;06/06/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;13/06/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;21/06/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;27/06/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;04/07/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;11/07/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;18/07/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;25/07/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;01/08/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;08/08/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;15/08/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;22/08/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;29/08/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;06/09/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;13/09/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;1;12;4;19/09/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;2;12;3;10/09/2021;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;2;12;3;24/09/2021;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;2;12;3;18/10/2021;1
Phalacrocarpum oppositifolium;120821-05;120821-05;Fellfield;2;12;3;05/11/2021;2
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;1;12;7;10/09/2021;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;1;12;7;24/09/2021;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;1;12;7;18/10/2021;2
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;1;12;7;05/11/2021;1
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;1;12;7;10/05/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;1;12;7;11/05/2022;4
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;2;12;10;10/09/2021;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;2;12;10;24/09/2021;1
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;2;12;10;18/10/2021;7
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;2;12;10;05/11/2021;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;2;12;10;10/05/2022;0
Phalacrocarpum oppositifolium;120821-05;120821-05;Snowbed;2;12;10;11/05/2022;2
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;21/10/2021;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;10/11/2021;4
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;04/04/2022;7
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;12/04/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;19/04/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;26/04/2022;1
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;03/05/2022;3
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;10/05/2022;1
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;17/05/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;24/05/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;31/05/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;07/06/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;14/06/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;22/06/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;28/06/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;05/07/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;12/07/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;19/07/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;26/07/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;01/08/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;08/08/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;15/08/2022;0
Phalacrocarpum oppositifolium;240821-05;240821-05b;Fellfield;1;25;23;22/08/2022;0
