species;code;condition;petridish;petricode;total;viable;date;germinated
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;09/05/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;16/05/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;23/05/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;30/05/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;06/06/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;13/06/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;21/06/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;27/06/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;04/07/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;11/07/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;18/07/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;25/07/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;01/08/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;08/08/2022;0
Androsace villosa;310821-11;Fellfield;4;310821-11-F4;25;23;15/08/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;21/09/2021;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;07/10/2021;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;26/10/2021;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;08/11/2021;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;25/04/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;11/05/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;18/05/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;01/06/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;08/06/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;15/06/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;23/06/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;29/06/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;06/07/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;13/07/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;20/07/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;27/07/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;02/08/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;08/08/2022;0
Androsace villosa;300821-03;Snowbed;1;300821-03-S1;25;25;16/08/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;21/09/2021;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;07/10/2021;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;26/10/2021;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;08/11/2021;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;25/04/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;11/05/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;18/05/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;01/06/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;08/06/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;15/06/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;23/06/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;29/06/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;06/07/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;13/07/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;20/07/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;27/07/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;02/08/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;08/08/2022;0
Androsace villosa;300821-03;Snowbed;2;300821-03-S2;25;24;16/08/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;21/09/2021;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;07/10/2021;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;26/10/2021;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;08/11/2021;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;25/04/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;11/05/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;18/05/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;01/06/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;08/06/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;15/06/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;23/06/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;29/06/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;06/07/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;13/07/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;20/07/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;27/07/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;02/08/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;08/08/2022;0
Androsace villosa;300821-03;Snowbed;3;300821-03-S3;25;25;16/08/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;21/09/2021;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;07/10/2021;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;26/10/2021;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;08/11/2021;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;25/04/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;11/05/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;18/05/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;01/06/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;08/06/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;15/06/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;23/06/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;29/06/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;06/07/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;13/07/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;20/07/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;27/07/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;02/08/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;08/08/2022;0
Androsace villosa;300821-03;Snowbed;4;300821-03-S4;25;25;16/08/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;24/09/2021;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;08/10/2021;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;27/10/2021;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;09/11/2021;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;25/04/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;11/05/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;18/05/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;01/06/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;08/06/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;15/06/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;23/06/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;29/06/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;06/07/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;13/07/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;20/07/2022;1
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;27/07/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;02/08/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;08/08/2022;0
Androsace villosa;310821-11;Snowbed;1;310821-11-S1;25;22;16/08/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;24/09/2021;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;08/10/2021;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;27/10/2021;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;09/11/2021;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;25/04/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;11/05/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;18/05/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;01/06/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;08/06/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;15/06/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;23/06/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;29/06/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;06/07/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;13/07/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;20/07/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;27/07/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;02/08/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;08/08/2022;0
Androsace villosa;310821-11;Snowbed;2;310821-11-S2;25;22;16/08/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;24/09/2021;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;08/10/2021;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;27/10/2021;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;09/11/2021;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;25/04/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;11/05/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;18/05/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;01/06/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;08/06/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;15/06/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;23/06/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;29/06/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;06/07/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;13/07/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;20/07/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;27/07/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;02/08/2022;1
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;08/08/2022;0
Androsace villosa;310821-11;Snowbed;3;310821-11-S3;25;22;16/08/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;24/09/2021;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;08/10/2021;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;27/10/2021;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;09/11/2021;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;25/04/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;11/05/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;18/05/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;01/06/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;08/06/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;15/06/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;23/06/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;29/06/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;06/07/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;13/07/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;20/07/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;27/07/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;02/08/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;08/08/2022;0
Androsace villosa;310821-11;Snowbed;4;310821-11-S4;25;21;16/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;21/09/2021;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;07/10/2021;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;26/10/2021;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;08/11/2021;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;04/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;11/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;18/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;25/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;02/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;09/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;16/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;23/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;30/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;06/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;13/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;21/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;27/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;04/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;11/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;18/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;25/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;01/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;08/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;1;300821-04-F1;25;3;15/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;21/09/2021;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;07/10/2021;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;26/10/2021;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;08/11/2021;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;04/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;11/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;18/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;25/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;02/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;09/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;16/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;23/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;30/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;06/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;13/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;21/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;27/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;04/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;11/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;18/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;25/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;01/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;08/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;2;300821-04-F2;25;4;15/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;21/09/2021;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;07/10/2021;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;26/10/2021;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;08/11/2021;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;04/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;11/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;18/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;25/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;02/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;09/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;16/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;23/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;30/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;06/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;13/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;21/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;27/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;04/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;11/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;18/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;25/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;01/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;08/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;3;300821-04-F3;25;4;15/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;21/09/2021;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;07/10/2021;1
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;26/10/2021;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;08/11/2021;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;04/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;11/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;18/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;25/04/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;02/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;09/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;16/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;23/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;30/05/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;06/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;13/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;21/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;27/06/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;04/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;11/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;18/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;25/07/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;01/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;08/08/2022;0
Anthyllis vulneraria;300821-04;Fellfield;4;300821-04-F4;25;3;15/08/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;24/09/2021;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;08/10/2021;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;27/10/2021;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;09/11/2021;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;04/04/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;11/04/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;18/04/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;25/04/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;02/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;09/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;16/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;23/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;30/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;06/06/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;13/06/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;21/06/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;27/06/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;04/07/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;11/07/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;18/07/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;25/07/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;01/08/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;08/08/2022;0
Anthyllis vulneraria;310821-12;Fellfield;1;310821-12-F1;25;7;15/08/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;24/09/2021;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;08/10/2021;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;27/10/2021;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;09/11/2021;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;04/04/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;11/04/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;18/04/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;25/04/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;02/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;09/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;16/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;23/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;30/05/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;06/06/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;13/06/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;21/06/2022;0
Anthyllis vulneraria;310821-12;Fellfield;2;310821-12-F2;25;6;27/06/2022;0
