species;accession;code;incubator;petridish;total;viable;date;germinated
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;10/11/2021;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;12/04/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;19/04/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;26/04/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;01/05/2022;15
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;03/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;10/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;17/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;24/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;31/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;07/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;14/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;22/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;28/06/2022;1
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;05/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;12/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;19/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;26/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;01/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;08/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;15/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;22/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;29/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;07/09/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;13/09/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;5;25;18;19/09/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;21/10/2021;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;10/11/2021;1
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;12/04/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;19/04/2022;1
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;26/04/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;02/05/2022;15
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;03/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;10/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;17/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;24/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;31/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;07/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;14/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;22/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;28/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;05/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;12/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;19/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;26/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;01/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;08/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;15/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;22/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;29/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;07/09/2022;0
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;13/09/2022;1
Festuca summilusitana;250821-02;250821-02b;Fellfield;6;25;21;19/09/2022;1
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;21/10/2021;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;10/11/2021;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;12/05/2022;14
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;19/05/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;26/05/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;02/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;09/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;16/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;23/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;30/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;07/07/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;14/07/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;20/07/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;28/07/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;02/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;08/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;16/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;22/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;29/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;07/09/2022;1
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;13/09/2022;1
Festuca summilusitana;240821-02;240821-02b;Snowbed;5;25;19;19/09/2022;1
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;21/10/2021;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;10/11/2021;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;12/05/2022;17
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;19/05/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;26/05/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;02/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;09/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;16/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;23/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;30/06/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;07/07/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;14/07/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;20/07/2022;1
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;28/07/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;02/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;08/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;16/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;22/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;29/08/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;07/09/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;13/09/2022;0
Festuca summilusitana;240821-02;240821-02b;Snowbed;6;25;22;19/09/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;21/10/2021;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;10/11/2021;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;12/05/2022;14
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;19/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;26/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;02/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;09/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;16/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;23/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;30/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;07/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;14/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;20/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;28/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;02/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;08/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;16/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;22/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;29/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;07/09/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;13/09/2022;1
Festuca summilusitana;250821-02;250821-02b;Snowbed;5;25;16;19/09/2022;1
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;21/10/2021;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;10/11/2021;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;12/05/2022;15
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;19/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;26/05/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;02/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;09/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;16/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;23/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;30/06/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;07/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;14/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;20/07/2022;1
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;28/07/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;02/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;08/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;16/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;22/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;29/08/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;07/09/2022;0
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;13/09/2022;1
Festuca summilusitana;250821-02;250821-02b;Snowbed;6;25;23;19/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;27/10/2021;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;10/11/2021;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;12/04/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;19/04/2022;5
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;26/04/2022;1
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;03/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;10/05/2022;1
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;17/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;24/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;31/05/2022;1
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;07/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;08/06/2022;2
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;14/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;22/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;28/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;05/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;12/07/2022;2
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;19/07/2022;1
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;26/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;01/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;08/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;15/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;22/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;29/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;07/09/2022;1
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;13/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;5;25;19;19/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;27/10/2021;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;10/11/2021;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;12/04/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;19/04/2022;5
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;26/04/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;03/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;10/05/2022;1
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;17/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;24/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;31/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;07/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;09/06/2022;5
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;14/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;22/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;28/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;05/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;12/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;19/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;26/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;01/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;08/08/2022;1
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;15/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;22/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;29/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;07/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;13/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Fellfield;6;25;13;19/09/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;27/10/2021;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;10/11/2021;1
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;12/04/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;19/04/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;26/04/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;03/05/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;10/05/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;17/05/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;24/05/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;31/05/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;07/06/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;10/06/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;14/06/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;22/06/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;28/06/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;05/07/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;12/07/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;19/07/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;26/07/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;01/08/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;08/08/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;15/08/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;22/08/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;29/08/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;07/09/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;13/09/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;5;25;2;19/09/2022;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;6;25;2;27/10/2021;0
Helianthemum urrielense;140921-04;140921-04b;Fellfield;6;25;2;10/11/2021;2
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;27/10/2021;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;10/11/2021;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;12/05/2022;9
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;19/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;26/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;02/06/2022;1
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;09/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;16/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;23/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;30/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;07/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;14/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;20/07/2022;2
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;28/07/2022;1
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;02/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;08/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;16/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;22/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;29/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;07/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;13/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;5;25;13;19/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;27/10/2021;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;10/11/2021;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;12/05/2022;11
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;19/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;26/05/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;02/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;09/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;16/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;23/06/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;30/06/2022;1
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;07/07/2022;1
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;14/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;20/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;28/07/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;02/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;08/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;16/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;22/08/2022;1
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;29/08/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;07/09/2022;0
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;13/09/2022;1
Helianthemum urrielense;130921-05;130921-05b;Snowbed;6;25;19;19/09/2022;0
Helianthemum urrielense;140921-04;140921-04b;Snowbed;6;25;3;27/10/2021;0
Helianthemum urrielense;140921-04;140921-04b;Snowbed;6;25;3;10/11/2021;0
Helianthemum urrielense;140921-04;140921-04b;Snowbed;6;25;3;12/05/2022;3
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;28/10/2021;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;10/11/2021;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;12/04/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;19/04/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;26/04/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;03/05/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;10/05/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;17/05/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;24/05/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;31/05/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;07/06/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;14/06/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;16/06/2022;1
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;22/06/2022;4
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;28/06/2022;1
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;05/07/2022;2
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;12/07/2022;4
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;19/07/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;26/07/2022;2
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;01/08/2022;2
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;08/08/2022;1
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;15/08/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;22/08/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;29/08/2022;1
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;07/09/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;13/09/2022;0
Iberis carnosa;130921-12;130921-12b;Fellfield;5;25;25;19/09/2022;2
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;25/10/2021;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;10/11/2021;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;12/04/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;19/04/2022;1
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;26/04/2022;5
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;03/05/2022;4
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;05/05/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;10/05/2022;1
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;17/05/2022;1
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;24/05/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;31/05/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;07/06/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;14/06/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;22/06/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;28/06/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;05/07/2022;1
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;12/07/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;19/07/2022;2
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;26/07/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;01/08/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;08/08/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;15/08/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;22/08/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;29/08/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;07/09/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;13/09/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;5;18;17;19/09/2022;0
Jurinea humilis;110821-06;110821-06b;Fellfield;6;17;16;25/10/2021;0
Jurinea humilis;110821-06;110821-06b;Fellfield;6;17;16;10/11/2021;0
Jurinea humilis;110821-06;110821-06b;Fellfield;6;17;16;12/04/2022;8
Jurinea humilis;110821-06;110821-06b;Fellfield;6;17;16;19/04/2022;3
Jurinea humilis;110821-06;110821-06b;Fellfield;6;17;16;26/04/2022;3
Jurinea humilis;110821-06;110821-06b;Fellfield;6;17;16;03/05/2022;2
